id,name,item level,rarity,binds,unique,min dmg,max dmg,speed,dps,equip slot,type,stamina,intellect,agility,spirit,strength,armor,block,fire res,nature res,frost res,shadow res,arcane res,durability,requires level,effects,sell price,set,class,enchantment,flavour text,requires profession,begins quest,dropped by,n/a to players,deprecated184,Deprecated Small Brown Pouch,5,common,,,,,,,,6 Slot Bag,,,,,,,,,,,,,,,,1s 25c,,,,,,,,This item is not available to players.,Deprecated
15181,Praetorian Boots,55,uncommon,Binds when equipped,,,,,,Feet,Leather,,,,,,99,,,,,,,45,50,,1g 13s 12c,,,Random enchantment,,,,"Legashi Rogue, Wavethrasher, Tyrant Devilsaur, Thunderstomp Stegodon, Un'Goro Thunderer, Winterspring Owl, Spitelash Battlemaster, Pterrordax, Xavaric, Shatterspear Drummer, Gordok Mauler, Watery Invader, Draconic Mageweaver, Arkkoran Pincer, Storm Bay Oracle, Tar Lord, Gorishi Stinger, Glutinous Ooze, Warpwood Moss Flayer, Warpwood Shredder, Jaedenar Darkweaver, Withered Protector, Ragged Owlbeast, Frenzied Pterrordax, Wildspawn Trickster, Cliff Breaker, Cliff Walker, Spitelash Siren, Blood Elf Reclaimer, Legashi Hellcaller, Devilsaur, Bloodpetal Flayer, Jadefire Betrayer, Cobalt Scalebane, Rogue Ice Thistle, Suffering Highborne, Mosshoof Courser, Cobalt Whelp, Spell Eater, Chillwind Chimaera, Ice Thistle Matriarch, Jaedenar Legionnaire, Stonelash Pincer, Tortured Druid, Warpwood Crusher, Tar Lurker, Jaedenar Warlock, Tortured Sentinel, Ironhide Devilsaur, Deadwood Den Watcher, Frostsaber Cub, Shardtooth Mauler, Wildspawn Hellcaller, Wildspawn Betrayer, Desert Rumbler, Toxic Horror, Anguished Highborne, Jadefire Trickster, Raging Owlbeast, Elder Diemetradon, Wildspawn Felsworn, Dredge Striker, Warpwood Tangler, Winterfall Shaman, Winterfall Pathfinder, Fel Lash, Jadefire Hellcaller, Deadwood Shaman, Wildspawn Satyr, Winterfall Totemic, Sand Skitterer, Cobalt Wyrmkin, Ice Thistle Yeti, Stonelash Scorpid, Warpwood Treant, Phase Lasher, Wildspawn Imp, Silicate Feeder, Deadwood Avenger, Dust Stormer, Wildspawn Shadowstalker, Winterfall Den Watcher, Whip Lasher",,
7522,Gossamer Boots,45,uncommon,Binds when equipped,,,,,,Feet,Cloth,,,,,,41,,,,,,,35,40,,49s 62c,,,Random enchantment,,,,"Monstrous Crawler, Zanzil the Outcast, Fozruk, Witherbark Zealot, Witherbark Venomblood, Vilebranch Wolf Pup, Highvale Ranger, Brimgore, The Rot, Lord Angler, Oozeworm, Fingat, Anubisath Warbringer, Skullsplitter Spiritchaser, Mosh'Ogg Mauler, Skullsplitter Berserker, Dustbelcher Shaman, Savage Owlbeast, Fungal Ooze, Old Grizzlegut, Blazing Elemental, Earthen Sculptor, Jin'Zallah the Sandbringer, Greater Firebird, Faulty War Golem, Qiraji Major, Mosh'Ogg Shaman, Skullsplitter Headhunter, Helcular's Remains, Green Sludge, Highvale Outrunner, Rumbler, Vilebranch Soothsayer, Murk Slitherer, Dreadmaul Ogre, Molt Thorn, Scalebane Captain, Bloodsail Elder Magus, Narillasanz, Silvermane Howler, Bloodsail Swabby, Shadowforge Darkcaster, Stone Keeper, Enthralled Atal'ai, Dark Iron Geologist, Dark Iron Slaver, Deadly Cleft Scorpid, Witherheart the Stalker, Lord Captain Wyrmak, Mosh'Ogg Spellcrafter, Marsh Oracle, Zanzil Zombie, Zanzil Witch Doctor, Highvale Scout, Highvale Marksman, Scalding Whelp, Vilebranch Scalper, Searing Lava Spider, Zanzil Naga, Bloodsail Warlock, Witherbark Broodguard, Cursed Atal'ai, Lady Szallah, Black Slayer, Atal'ai Slave, Cursed Centaur, Stonevault Geomancer, Earthen Rocksmasher, Galgann Firehammer, Marsh Flesheater, Zanzil Hunter, Ironjaw Basilisk, Bloodsail Swashbuckler, Witherbark Hideskinner, Enraged Rock Elemental, Primitive Owlbeast, Mummified Atal'ai, Slave Worker, Sandarr Dunereaver, Vilebranch Warrior, Starving Snickerfang, Earthen Stonebreaker, Naga Explorer, Glassweb Spider, Stonevault Flameweaver, Dustwraith, Scorched Guardian, Anathemus, Greater Rock Elemental, Stone Steward, Bloodsail Sea Dog, Stonevault Brawler, Slime Maggot, Stonevault Mauler, Witherbark Sadist, Zerillis, Witch Doctor Zum'rah, Zul'Farrak Dead Hero",,
22378,Ravenholdt Slicer,65,rare,Binds when picked up,,83,156,2.80,42.68,One-Hand,Sword,+6,,,,,,,,,,,,90,,,6g 52s 11c,,,,,,,,,
19588,Hero's Brand,65,epic,Binds when picked up,Unique,,,,,Neck,,+10,+6,,+9,+10,,,,,,,,,,Increases the duration of Hammer of Justice by 0.5 sec.,,Freethinker's Armor,Paladin,,,,,,,
876,Worn Wooden Buckler,1,poor,,,,,,,Off Hand,Shield,,,,,,5,1,,,,,,20,,,1c,,,,,,,,,
13952,Iceblade Hacker,62,rare,Binds when picked up,,57,106,2.00,40.75,Main Hand,Axe,,,,,,,,,,,,,90,57,,5g 66s 83c,,,,,,,Ras Frostwhisper,,
2722,Wine Ticket,1,common,Quest Item,Unique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17002,Ichor Spitter,61,uncommon,Binds when picked up,,61,114,2.40,36.46,One-Hand,Axe,,,,,,,,,,,,,75,,Poisons target for 8 Nature damage every 2 sec for 20 sec.,4g 48s 25c,,,,,,,,,
1783,Cross-stitched Gloves,26,poor,,,,,,,Hands,Cloth,,,,,,22,,,,,,,25,21,,2s 47c,,,,,,,"Brother Ravenoak, Holdout Medic, Cenarion Vindicator, Holdout Warrior, Razorfen Dustweaver, Death's Head Adept, Razorfen Groundshaker, Dun Garok Mountaineer, Death's Head Seer, Terrowulf Shadow Weaver, Razorfen Defender, Dark Iron Tunneler, Razorfen Beast Trainer, Cenarion Druid, Razorfen Totemic, Blackened Ancient, Mirkfallon Keeper, Blood of Agamaggan, Dun Garok Priest, Severed Druid, Razorfen Stalker, Terrowulf Fleshripper, Death's Head Sage, Dun Garok Rifleman, Tamra Stormpike, Leprous Defender, Death's Head Priest, Captain Halyndor, Nightbane Shadow Weaver, Death's Head Acolyte, Dragonmaw Battlemaster, Felguard, Miner Hackett, Nightbane Dark Runner, Twilight Elementalist, Dark Iron Dwarf, Nightbane Vile Fang, Twilight Shadowmage, Scarlet Scout, Mechanized Sentry, Razorfen Warden, Irradiated Slime, Dark Iron Saboteur, Corrosive Lurker, Nightbane Worgen, Forsaken Dark Stalker, Galak Marauder, Oakpaw, Scarlet Augur, Dark Iron Rifleman, Lorgus Jett, Hamhock, Scarlet Magician, Caverndeep Reaver, Quilguard Champion, Forsaken Intruder, Vengeful Ancient, Razorfen Handler, Splinter Fist Fire Weaver, Gravelsnout Kobold, Razorfen Spearhide, Scarlet Sentry, Scarlet Disciple, Nightbane Tainted One, Twilight Reaver, Cursed Marine, Withered Ancient, Razorfen Geomancer, Shadethicket Stone Mover, Scarlet Torturer, Razorfen Earthbreaker, Defias Insurgent, Twilight Aquamancer, Scarlet Preserver, Marzon the Silent Blade, Grimtotem Stomper, Grimtotem Reaver, Bloodtooth Guard, Dark Iron Demolitionist, Severed Keeper, Mirkfallon Dryad, Scarlet Trainee, Cenarion Caretaker, Horde Scout, Rynthariel the Keymaster, Hillsbrad Foreman, Scarlet Scryer, Caverndeep Burrower, Mannoroc Lasher, Galak Stormer, Hagg Taurenbane, Splinter Fist Firemonger, Razorfen Quilguard, Skeletal Raider, Skeletal Warder, Gravelsnout Digger, Hillsbrad Miner, Bloodfury Storm Witch, Cursed Sailor, Mosshide Mystic, Mosshide Alpha, Blacksmith Verringtan, Razorfen Beastmaster, Grimtotem Bandit, Xavian Rogue, Mudsnout Shaman, Leprous Assistant, Irradiated Pillager, Daggerspine Shorestalker, Dragonmaw Centurion, Peacekeeper Security Suit, Caverndeep Ambusher, Arnak Grimtotem, Caverndeep Invader, Dark Strand Voidcaller, Skeletal Healer, Mudsnout Gnoll, Splinter Fist Taskmaster, Gravelsnout Surveyor, Bazil Thredd, Cenarion Protector, Galak Flame Guard, Caverndeep Looter, Xavian Hellcaller, Plague Spreader, Leprous Machinesmith, Daggerspine Screamer, Dark Iron Bombardier, Severed Sleeper, Bleakheart Satyr, Defias Enchanter, Screeching Harpy, Splinter Fist Warrior, Gravelsnout Forager, Dragonmaw Raider, Archmage Arugal, Hillsbrad Sentry, Sister Riven, Bleakheart Shadowstalker, Magistrate Burnside, Insane Ghoul, Shadethicket Bark Ripper, Bleakheart Hellcaller, Forsaken Assassin, Bael'dun Officer, Splinter Fist Enslaver, Dragonmaw Shadowwarder, Xavian Betrayer, Screeching Roguefeather, Brain Eater, Roogug, Forsaken Infiltrator, Cave Yeti, Lieutenant Fangore, Bleakheart Trickster, Grimtotem Geomancer, Twilight Lord Kelris, Dragonmaw Bonewarder, Galak Mauler, Xavian Felsworn, Felmusk Rogue, Felmusk Shadowstalker, Dragonmaw Swamprunner, Fetid Corpse, Kolkar Scout, Clerk Horrace Whitesteed, Techbot, First Mate Snellig, Screeching Windcaller, Gelihast, Severed Dreamer, Gath'Ilzogg, Shadowhide Slayer, Defias Night Blade, Bone Chewer, Crazed Ancient, Hillsbrad Councilman, Leprous Technician, Charred Ancient, Bloodfury Ripper, Foreman Bonds, Shadowhide Darkweaver, Dextren Ward, Irradiated Invader, Torn Fin Muckdweller, Bluegill Raider, Torn Fin Coastrunner, Kam Deepfury, Gerenzo Wrenchwhistle, Felmusk Felsworn, Galak Wrangler, Hillsbrad Footman, Dabyrie Laborer, Keeper Ordanus, Burning Blade Reaver, Horde Deforester, Syndicate Highwayman, Aggem Thorncurse",,
17126,Elegant Letter,1,common,Quest Item,Unique,,,,,,,,,,,,,,,,,,,,,,,,Rogue,,,,This Item Begins a Quest,,,
22013,Beastmaster's Cap,60,epic,Binds when picked up,,,,,,Head,Mail,+21,+12,+22,,,314,,,,,,,85,,"Improves your chance to hit by 1%., Increases your pet",2g 92s 12c,Beastmaster Armor,,,,,,,,
3166,Ironheart Chain,15,uncommon,Binds when picked up,,,,,,Chest,Mail,+4,,,,,144,,,,,,,75,,,4s 7c,,,,,,,,,
4622,Sealed Note to Advisor Belgrum,1,common,Quest Item,Unique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6992,Jordan's Ore Shipment,1,common,Quest Item,Unique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,Horn of the Brown Wolf,40,rare,Binds when used,,,,,,,Mount,,,,,,,,,,,,,,40,Summons and dismisses a rideable Brown Wolf.,,,,,,"('Wolf Riding', '1')",,Ogunaro Wolfrunner,,
